track_id,track_name,duration,primary_artists,language,track_url,track_image,download_url,spotify_track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
hGTPV9g8,Majboor Tu Bhi Kahin,292,Amit Mishra,hindi,https://www.jiosaavn.com/song/majboor-tu-bhi-kahin/GC8-YSIJUAs,https://c.saavncdn.com/256/1920-Evil-Returns-Hindi-2012-20221213041144-150x150.jpg,https://aac.saavncdn.com/256/f47e7b59cdf0f404b72cf289143aa04c_320.mp4,7ul5PtearnB23Au9xXBWd3,0.559,0.532,292711,0.552,1.67e-06,1,0.114,-5.835,0,0.027,99.961,4,0.381
NGOY2xSu,Aa Bhi Ja Aa Bhi Ja (Sur (The Melody Of Life) / Soundtrack Version),358,"Lucky Ali, Sunidhi Chauhan",hindi,https://www.jiosaavn.com/song/aa-bhi-ja-aa-bhi-ja-sur-the-melody-of-life-%2f-soundtrack-version/Pi8kaEZIZEY,https://c.saavncdn.com/524/Sur-The-Melody-Of-Life--English-2002-20190924060932-150x150.jpg,https://aac.saavncdn.com/524/9ea3a5e009b1ca1aa771beb5f578f944_320.mp4,3fqDUz8zMOIRWBaFez9rny,0.615,0.581,358707,0.311,0.000124,0,0.257,-13.019,1,0.0279,98.991,4,0.226
lKWULQHZ,Jitna Bhi Karlo Pyar,302,"Udit Narayan, Alka Yagnik",hindi,https://www.jiosaavn.com/song/jitna-bhi-karlo-pyar/HCM8ZDhhf2k,https://c.saavncdn.com/418/Shikaar-Hindi-2004-20221205092252-150x150.jpg,https://aac.saavncdn.com/418/6078dda5e014345a843a6ea327956c18_320.mp4,4jrWvZtGdEhC62Spj1GdPR,0.716,0.628,302053,0.685,0.0,7,0.352,-7.038,0,0.0546,79.039,4,0.904
KFYRrKkL,Ek Aaisi Ladki,247,Kumar Sanu,hindi,https://www.jiosaavn.com/song/ek-aaisi-ladki/Oy4yYwZ7XH8,https://c.saavncdn.com/840/Dilwale-1993-150x150.jpg,https://aac.saavncdn.com/840/d7f49ed45ef1844184c2846200316167_320.mp4,2SKjUcOOeyAwKyH5a5nNYW,0.65,0.354,265987,0.46,3.83e-05,1,0.337,-11.907,1,0.0424,133.974,3,0.291
s9CXLoLM,Chanda Sitare,364,"Udit Narayan, Alka Yagnik",hindi,https://www.jiosaavn.com/song/chanda-sitare/A1EoaThfe34,https://c.saavncdn.com/364/Naseeb-Hindi-1998-150x150.jpg,https://aac.saavncdn.com/364/45b2635bdc2bf89dcd83657b29bf3734_320.mp4,1aSxuP3gUCftPWEzpP819f,0.156,0.633,398053,0.41,0.0005,10,0.577,-14.42,1,0.0835,78.526,4,0.787
oIhjAqZw,Tere Mere Pyar Ka,470,"Anu Malik, Mohammed Aziz, Kumar Sanu, Shabbir Kumar, Sarika Kapoor",hindi,https://www.jiosaavn.com/song/tere-mere-pyar-ka/HyEDWzVBbUQ,https://c.saavncdn.com/033/Virodhi-Hindi-2017-150x150.jpg,https://aac.saavncdn.com/033/46053c38af6201796d1df426145491a7_320.mp4,2uiAZVVKqqYlM6KM9POTYq,0.858,0.556,309493,0.792,0.007,9,0.596,-10.683,1,0.0715,98.554,4,0.776
4ohPybvm,Kya Karte They Sajna,418,"Udit Narayan, Anuradha Paudwal",hindi,https://www.jiosaavn.com/song/kya-karte-they-sajna/RAcDYQ1SQV4,https://c.saavncdn.com/921/Lal-Dupatta-Malmal-Ka-Hindi-1990-20221208021455-150x150.jpg,https://aac.saavncdn.com/921/4ae1cf697e2bd260fc86f18a21edab96_320.mp4,2E7D3VtgdcEcLA5AOqE0Fa,0.836,0.407,421280,0.676,0.00133,9,0.617,-9.642,1,0.0569,77.457,4,0.635
L3KovXg6,Tujhe Yaad Na Meri Aayee,421,"Jatin-Lalit, Udit Narayan, Alka Yagnik, Manpreet Akhtar",hindi,https://www.jiosaavn.com/song/tujhe-yaad-na-meri-aayee/PFsgXgJoUAU,https://c.saavncdn.com/907/Kuch-Kuch-Hota-Hai-Hindi-1998-20190516130035-150x150.jpg,https://aac.saavncdn.com/907/9d2bb9f14385ae86f79cf4655c8a5ac6_320.mp4,2UtsLJy1O0OFkCgjJGPGfe,0.625,0.507,424573,0.568,5.98e-05,2,0.069,-10.229,1,0.0483,154.883,4,0.781
xQQWBSr1,Chand Chhupa Badal Mein,344,"Udit Narayan, Alka Yagnik",hindi,https://www.jiosaavn.com/song/chand-chhupa-badal-mein/CDk6ZjZjRQI,https://c.saavncdn.com/963/Hum-Dil-De-Chuke-Sanam-Hindi-1999-20221128131837-150x150.jpg,https://aac.saavncdn.com/963/867b603efe55ff5cb14757ed2d996eba_320.mp4,6LVYBlYJ4pezcfk7V8Tttk,0.368,0.402,347013,0.61,0.0,11,0.109,-9.509,0,0.141,86.248,4,0.463
sDwJtVrZ,Tumhein Dil Se Kaise Juda Hum Karenge,434,"Anuradha Paudwal, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/tumhein-dil-se-kaise-juda-hum-karenge/AywcewBmRWk,https://c.saavncdn.com/370/Doodh-Ka-Karz-Hindi-1990-20221207235458-150x150.jpg,https://aac.saavncdn.com/370/27e90e2e25cd46a91f955345d4722b00_320.mp4,1IN1xM4nssMGg4JnTKUjkI,0.709,0.358,437893,0.76,2.67e-06,1,0.0557,-6.266,0,0.0412,150.337,4,0.836
5hbZ_Qgl,Kabhi Jo Bhoolna Chahoon,298,Kumar Sanu,hindi,https://www.jiosaavn.com/song/kabhi-jo-bhoolna-chahoon/RQAJaythUF8,https://c.saavncdn.com/364/Naseeb-Hindi-1998-150x150.jpg,https://aac.saavncdn.com/364/081c6de3b4bf0be3fe07ba2aa7012e2e_320.mp4,581MHPXqmM83q56rEJ6x64,0.234,0.516,298292,0.67,0.0,9,0.0571,-8.78,0,0.042,94.888,4,0.519
2O-lHnSy,Tu Mile Dil Khile (Male),379,"M. M. Keeravani, Kumar Sanu",hindi,https://www.jiosaavn.com/song/tu-mile-dil-khile-male/QidGXTxeZEo,https://c.saavncdn.com/532/Criminal-Hindi-1994-20170915115845-150x150.jpg,https://aac.saavncdn.com/532/33d18fc7c36818b1e9c810cbf2f43304_320.mp4,1uL5yOGY1kWq9WJcDl93Yc,0.377,0.609,378160,0.354,6.15e-05,7,0.0625,-14.578,0,0.0343,185.847,4,0.595
RZt5hPIr,Ae Mere Dost,463,"Mohammed Aziz, Anand, Milind",hindi,https://www.jiosaavn.com/song/ae-mere-dost/IjIfBBxgfkE,https://c.saavncdn.com/435/Swarg-Hindi-2012-20210407130950-150x150.jpg,https://aac.saavncdn.com/666/bc1370a7559ec13bfeb4f7215f0059d9_320.mp4,4VSJD4aVh5QyzUdm2P6SXW,0.906,0.173,462840,0.719,0.791,7,0.242,-9.869,0,0.0513,90.527,4,0.48
JDSOJRNp,Oh Radha Tere Bina,533,"Lata Mangeshkar, Shabbir Kumar",hindi,https://www.jiosaavn.com/song/oh-radha-tere-bina/Oiw4fj5ieUM,https://c.saavncdn.com/874/Radha-Ka-Sangam-Hindi-1991-20221208023842-150x150.jpg,https://aac.saavncdn.com/874/a77d158617f8bb819217a0f3d5273f8b_320.mp4,1kJaCWWXYu1B7vFcRPwBNC,0.387,0.415,537053,0.762,0.0,10,0.112,-8.2,0,0.0422,114.146,4,0.824
caE4YC4L,Dil Mera Churaya Kyun,283,"Anu Malik, Kumar Sanu",hindi,https://www.jiosaavn.com/song/dil-mera-churaya-kyun/EwkuBS1zA38,https://c.saavncdn.com/450/Akele-Hum-Akele-Tum-Hindi-1995-20210226141837-150x150.jpg,https://aac.saavncdn.com/439/9e7875131b5186a87f3cf844e3b5c7ee_320.mp4,4OvdhTOjq75CvPO6O7AWRw,0.168,0.712,282360,0.391,9.1e-06,5,0.188,-14.142,1,0.0259,109.692,4,0.684
rWCNHO_5,Pardeshiya,450,"Anuradha Paudwal, Udit Narayan",hindi,https://www.jiosaavn.com/song/pardeshiya/Aj8ofzx-aAY,https://c.saavncdn.com/332/Daag-The-Fire-Hindi-1998-20180406-150x150.jpg,https://aac.saavncdn.com/332/c04f5073ddd921ec80c486822350f19e_320.mp4,2pMphPuhNGGeH5lZhRrS2o,0.684,0.52,450347,0.722,0.000298,2,0.092,-7.008,1,0.0752,89.619,4,0.712
14jJq8Dr,Hum Pyar Karne Wale,417,"Anand-Milind, Udit Narayan, Anuradha Paudwal",hindi,https://www.jiosaavn.com/song/hum-pyar-karne-wale/QVwBewUIc0E,https://c.saavncdn.com/blob/531/Dil-Hindi-1990-20221101132525-150x150.jpg,https://aac.saavncdn.com/531/027ac6b0c789702dc9a2f19d6891700e_320.mp4,0Gqo96Ip963zIQjicXHXrj,0.877,0.359,417280,0.562,0.00506,1,0.0837,-11.706,1,0.0434,92.685,4,0.519
fWHilZib,Aa Pyar Ke Rang Bharein,324,"Anuradha Paudwal, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/aa-pyar-ke-rang-bharein/Fj8jWBhqXlE,https://c.saavncdn.com/115/Jeena-Teri-Gali-Mein-Hindi-1989-20221210175422-150x150.jpg,https://aac.saavncdn.com/115/1f3263337d5fbc44701b88b37c78766d_320.mp4,0IgTTvgPSYN5vJHnaAuzuV,0.901,0.379,326067,0.808,0.012,9,0.373,-6.481,1,0.0538,91.138,4,0.57
4Ph_1SJr,Aana Mere Pyar Ko,237,"Jatin-Lalit, Alka Yagnik, Kumar Sanu",hindi,https://www.jiosaavn.com/song/aana-mere-pyar-ko/RDgDbkVjfUE,https://c.saavncdn.com/051/Kabhi-Haan-Kabhi-Naa-Hindi-1999-20200620121926-150x150.jpg,https://aac.saavncdn.com/051/314e3268847c9b358505af5ed15d066b_320.mp4,4Bfi6JKOITBh792qOXSfoG,0.593,0.656,239427,0.765,3.27e-06,7,0.0883,-5.63,1,0.0394,96.182,4,0.961
3BZlg2de,Teri Kismat Me,335,Poornima,hindi,https://www.jiosaavn.com/song/teri-kismat-me/QyoxXRMCU1Y,https://c.saavncdn.com/202/Kismat-Hindi-1995-150x150.jpg,https://aac.saavncdn.com/202/5fd62c76749e9499a6e06b5a708a8568_320.mp4,3PK5IEAHOS4bQb8SwyawJG,0.927,0.565,304587,0.513,0.0,2,0.456,-6.918,1,0.0962,127.697,3,0.405
kuvrsgOI,Kagaz Kalam Davaat,367,"Mohammed Aziz, Shobha Joshi, Laxmikant - Pyarelal",hindi,https://www.jiosaavn.com/song/kagaz-kalam-davaat/Gx0dQwdXeHo,https://c.saavncdn.com/409/Hum-Hindi-1991-150x150.jpg,https://aac.saavncdn.com/409/9dde47fe2324f3548128225481983c70_320.mp4,6vWo9DUKqQv87oh8r3B141,0.491,0.553,367733,0.756,0.000582,9,0.277,-14.267,1,0.0538,113.105,4,0.582
_cEv0AoD,Aankhon Ki Gustakhiyan,300,"Kumar Sanu, Kavita Krishnamurthy",hindi,https://www.jiosaavn.com/song/aankhon-ki-gustakhiyan/LwsuR0RxWHc,https://c.saavncdn.com/963/Hum-Dil-De-Chuke-Sanam-Hindi-1999-20221128131837-150x150.jpg,https://aac.saavncdn.com/963/d689c4f2d59313a0ac8c38e5cf5a1223_320.mp4,5mhuZ0inchJ2JimeGZInfB,0.525,0.557,303173,0.511,5.78e-05,1,0.137,-9.297,0,0.0544,178.11,3,0.543
B9F12-eX,Teri Payal Baji Jahan,422,"Mohammed Aziz, Anuradha Paudwal",hindi,https://www.jiosaavn.com/song/teri-payal-baji-jahan/MlEtAEYdUms,https://c.saavncdn.com/822/Bade-Ghar-Ki-Beti-Hindi-1998-20221208021512-150x150.jpg,https://aac.saavncdn.com/822/099c25f9cc7cc49ab7d6713f1a42b4af_320.mp4,1dTVLCl345N1MhYEEWWrOz,0.821,0.385,425173,0.826,2.22e-05,11,0.107,-8.567,1,0.0547,109.814,4,0.704
zFRgYR18,Mat Ro Mere Dil,406,"Anuradha Paudwal, Udit Narayan",hindi,https://www.jiosaavn.com/song/mat-ro-mere-dil/Ci45Vi1iBgs,https://c.saavncdn.com/364/Aayee-Milan-Ki-Raat-Hindi-1990-150x150.jpg,https://aac.saavncdn.com/364/c14b9cf9a6465451065894c02d41efee_320.mp4,248ROrCLBCxfKGpazAYnkX,0.786,0.449,405400,0.49,0.268,9,0.362,-13.584,0,0.0355,81.604,4,0.651
NSexNpwn,Yeh Haseen Vadiyan Yeh Khula Aasman,320,"A.R. Rahman, S. P. Balasubrahmanyam, K. S. Chithra",hindi,https://www.jiosaavn.com/song/yeh-haseen-vadiyan-yeh-khula-aasman/PjsOSTpAQF0,https://c.saavncdn.com/136/Roja-Hindi-1994-20200901120054-150x150.jpg,https://aac.saavncdn.com/136/8ae5d02dcf4514641dec0874920eb09f_320.mp4,6NmGIj2leVHRKkHEGyechJ,0.425,0.64,320013,0.295,2.05e-06,5,0.0804,-16.357,1,0.0397,121.903,4,0.107
8vV1C3ex,Jeeye To Jeeye Kaise - Jhankar Beats,405,"Kumar Sanu, S. P. Balasubrahmanyam, Anuradha Paudwal",hindi,https://www.jiosaavn.com/song/jeeye-to-jeeye-kaise---jhankar-beats/SB49ADcDUks,https://c.saavncdn.com/330/90-s-Bollywood-Sad-Songs-With-Jhankar-Beats-Hindi-2017-20171130-150x150.jpg,https://aac.saavncdn.com/330/48cc5e05e5799a7b437ec28490fbfd12_320.mp4,3H1E60c8eXzVaFjVcoVuUa,0.0989,0.634,405911,0.911,5.91e-06,0,0.213,-5.491,1,0.0637,127.496,4,0.875
w8LT2jNx,Sandese Aate Hain,631,"Anu Malik, Sonu Nigam, Roopkumar Rathod",hindi,https://www.jiosaavn.com/song/sandese-aate-hain/B1AnZUZaeUs,https://c.saavncdn.com/843/Border-Hindi-1999-20210226141923-150x150.jpg,https://aac.saavncdn.com/869/ec5e8de3ce4716c1bc1d3bc5fd247b1c_320.mp4,3w3peakRfBmiTsmUzmr7ZF,0.685,0.459,632960,0.837,0.0,9,0.173,-9.168,1,0.0592,88.942,4,0.729
gj0M6Sji,Bulbul Ne Bhi - JB,487,"Nadeem-Shravan, Alka Yagnik, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/bulbul-ne-bhi---jb/FwJbfEJjXVo,https://c.saavncdn.com/204/Aadmi-Khilona-Hai-With-Jhankar-Beats-1993-150x150.jpg,https://aac.saavncdn.com/204/814229876b36b68a1ddc382863e6d145_320.mp4,1TawJnG021OpWUAiQ1p14n,0.0639,0.533,197000,0.753,0.0,2,0.167,-4.205,1,0.0292,138.117,4,0.339
jfLWDfEX,Shuru Ho Rahi Hai Prem Kahani,574,"Anuradha Paudwal, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/shuru-ho-rahi-hai-prem-kahani/Gg4nZjBWcms,https://c.saavncdn.com/370/Doodh-Ka-Karz-Hindi-1990-20221207235458-150x150.jpg,https://aac.saavncdn.com/370/556797554169a3438d142b72c86c2c83_320.mp4,7vsraOMQ3E1EzZ37sz8hHR,0.528,0.241,577400,0.833,7.15e-05,7,0.282,-8.079,0,0.0626,158.897,4,0.404
07LbbmII,Meri Jindadhi Tere Haathon Mein,278,"Anuradha Paudwal, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/meri-jindadhi-tere-haathon-mein/QF8nUxZdfno,https://c.saavncdn.com/115/Jeena-Teri-Gali-Mein-Hindi-1989-20221210175422-150x150.jpg,https://aac.saavncdn.com/115/cf34ce89c5aabdaaf4f34ba56d54faff_320.mp4,03415hOLE8vtPL061iHeOB,0.802,0.409,280027,0.796,0.000145,8,0.51,-7.196,1,0.0504,91.904,4,0.868
P3HTlaoV,"Pyaar Ke Kagaz Pe (From ""Jigar"")",424,"Abhijeet, Sadhana Sargam",hindi,https://www.jiosaavn.com/song/pyaar-ke-kagaz-pe-from-jigar/IFsjZRhRWGU,https://c.saavncdn.com/805/90-s-Ajay-Devgan-Special-Hindi-2016-150x150.jpg,https://aac.saavncdn.com/805/064fed55be31bfe22ba2f74aaa6917c5_320.mp4,4TLS5sSQZMikT622MYZmNB,0.568,0.31,424593,0.726,0.0,0,0.0566,-10.288,1,0.0795,168.921,3,0.678
cYP-WfuK,Tujhko Na Dekhun,293,"Udit Narayan, Sunidhi Chauhan",hindi,https://www.jiosaavn.com/song/tujhko-na-dekhun/EzE7HCNWQng,https://c.saavncdn.com/630/Jaanwar-Hindi-1999-20210407130950-150x150.jpg,https://aac.saavncdn.com/630/b24565a5443f64fe729c450f224fa46b_320.mp4,4JlTjwiHMzJXXVcHHqHT0b,0.0668,0.553,293853,0.496,0.0,0,0.245,-11.138,1,0.0274,84.666,4,0.686
4JY-wDqZ,Tum To Thehre Pardesi,882,Altaf Raja,hindi,https://www.jiosaavn.com/song/tum-to-thehre-pardesi/RCIyHAN0Rmk,https://c.saavncdn.com/528/Tum-To-Thehre-Pardesi-1999-150x150.jpg,https://aac.saavncdn.com/528/306b1f93108c4d68602dc8cca82b5726_320.mp4,3v67ZxfJZOHNNR37ZbTPL3,0.672,0.558,881187,0.571,0.0,10,0.302,-12.981,0,0.0708,85.187,3,0.91
LsnT84OS,Dil Jab Se Toot Gaya (Duet Version),333,"Pankaj Udhas, Alka Yagnik",hindi,https://www.jiosaavn.com/song/dil-jab-se-toot-gaya-duet-version/PBsFZUwEeGA,https://c.saavncdn.com/151/Salaami-Hindi-1993-20210226141430-150x150.jpg,https://aac.saavncdn.com/151/77109b130082184b0a194e8947b80445_320.mp4,3dY4noB06orqCK7NeM98pH,0.214,0.533,334653,0.842,0.000436,0,0.341,-10.872,1,0.0661,99.726,4,0.737
ub6IMjDR,Tu Neendon Ki Rani Aur Main Pyar Ka Sapna,402,"Anand-Milind, Udit Narayan, Anuradha Paudwal",hindi,https://www.jiosaavn.com/song/tu-neendon-ki-rani-aur-main-pyar-ka-sapna/BQpdeDlac2E,https://c.saavncdn.com/248/Honeymoon-1991-150x150.jpg,https://aac.saavncdn.com/248/74a803ddb91a20bcd41f5c15cf71b5b8_320.mp4,2gJ4XnlRpNH4QPqzXN2c5L,0.585,0.427,390170,0.79,8.5e-05,6,0.296,-7.255,1,0.094,110.092,4,0.621
ZUKuoGM3,Bahut Jatate Ho Pyar Duet,436,"Alka Yagnik, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/bahut-jatate-ho-pyar-duet/Kj0gRBt3egA,https://c.saavncdn.com/361/Aadmi-Khilona-Hai-Hindi-1993-20210226141624-150x150.jpg,https://aac.saavncdn.com/361/e07e0754cdd11b720651c9b2318e01e4_320.mp4,4PmzQr3yPcZVHSgmROvedb,0.652,0.683,433122,0.929,0.484,2,0.417,-7.814,0,0.0621,133.538,4,0.695
Jp0H2FEA,Saathiya Tune Kya Kiya,310,"K. S. Chithra, S. P. Balasubrahmanyam",hindi,https://www.jiosaavn.com/song/saathiya-tune-kya-kiya/OhhbeUZ2cnI,https://c.saavncdn.com/545/Love-Hindi-1991-20210407130950-150x150.jpg,https://aac.saavncdn.com/545/4f129833801dfd28258c2c22e79caca1_320.mp4,3YFXNTmbJjQ1b5MDDZ7E0h,0.563,0.499,310467,0.72,0.0,11,0.494,-7.861,1,0.0533,92.534,4,0.78
h3Xj-_jc,Ab Mujhe Raat Din,382,Sonu Nigam,hindi,https://www.jiosaavn.com/song/ab-mujhe-raat-din/GFszW1lvXVA,https://c.saavncdn.com/343/Deewana-Hindi-1999-20180116-150x150.jpg,https://aac.saavncdn.com/343/d6949c95bd52f6094d3f4f2a9293baa2_320.mp4,4y5mqhrI0tdYI4M3EFluxP,0.161,0.68,385253,0.524,0.0015,5,0.101,-12.536,1,0.0306,100.054,4,0.577
RMFmPQpn,Tune Zamane Ye Kya Kar Diya,314,"Anuradha Paudwal, Vipin Sachdeva",hindi,https://www.jiosaavn.com/song/tune-zamane-ye-kya-kar-diya/IiUtXCRhR10,https://c.saavncdn.com/624/Jeena-Marna-Tere-Sang-Hindi-1992-20221207154907-150x150.jpg,https://aac.saavncdn.com/624/5a8020d090aebe5e580e19f91145910a_320.mp4,1bU6jdC9p3vf3ufR7sCZNv,0.963,0.421,317293,0.611,0.0101,6,0.288,-7.434,0,0.0332,85.926,4,0.675
ySIQgThZ,Haathon Mein Aa Gaya Jo Kal,338,Kumar Sanu,hindi,https://www.jiosaavn.com/song/haathon-mein-aa-gaya-jo-kal/CTsiYBNkX2k,https://c.saavncdn.com/blob/416/Aao-Pyar-Karen-Hindi-1994-20220620181817-150x150.jpg,https://aac.saavncdn.com/416/1784454fba8532a5e6888ddbbc6c6f00_320.mp4,28OOfqpVKQeQg9bf212SXF,0.791,0.614,246545,0.466,0.0,11,0.0949,-8.628,0,0.0271,109.979,4,0.53
HZvuvlwG,Badshah O Badshah,397,"Anu Malik, Abhijeet",hindi,https://www.jiosaavn.com/song/badshah-o-badshah/ODIdRAJcQHQ,https://c.saavncdn.com/198/Baadshah-Hindi-1999-20210226142054-150x150.jpg,https://aac.saavncdn.com/681/83996069594c4591912136629b5558ba_320.mp4,57V7Fo4iocHEMJcf7Upt0M,0.0439,0.78,399599,0.738,0.0,5,0.0859,-12.593,0,0.0794,126.902,4,0.617
EkvSn2po,To Chaloon,457,"Anu Malik, Roopkumar Rathod",hindi,https://www.jiosaavn.com/song/to-chaloon/NQMdYhoCR1w,https://c.saavncdn.com/843/Border-Hindi-1999-20210226141923-150x150.jpg,https://aac.saavncdn.com/869/c66c40ab941a9c82b5a99339241e4f4c_320.mp4,5z36JzylwsiLGZ3JrtUEE6,0.239,0.52,458693,0.766,0.00021,8,0.129,-9.242,0,0.085,144.13,4,0.714
2v1cPglR,Deewana Tera,357,Sonu Nigam,hindi,https://www.jiosaavn.com/song/deewana-tera/Qh5aUiRXW2E,https://c.saavncdn.com/343/Deewana-Hindi-1999-20180116-150x150.jpg,https://aac.saavncdn.com/343/6042cd6d44b951871976a8179e2b27be_320.mp4,2bJZCUnAI9Se6MmtQy8Fcv,0.454,0.682,360760,0.55,2.37e-05,2,0.0693,-11.072,1,0.0804,104.975,4,0.839
eBmBpN6R,Sun Meri Shehzadi,226,"Kumar Sanu, Alka Yagnik",hindi,"https://www.jiosaavn.com/song/sun-meri-shehzadi/FSoGcwR,AWE",https://c.saavncdn.com/751/Dilwale-Hindi-2020-20210226141710-150x150.jpg,https://aac.saavncdn.com/751/accfa72e4369eead980c13d064bee9ff_320.mp4,7Eqfj7cDdnVPczldlx1445,0.432,0.823,130905,0.658,0.0,8,0.0992,-7.476,0,0.0383,109.999,4,0.401
gQiALPhl,Chaand Taare,289,Abhijeet,hindi,https://www.jiosaavn.com/song/chaand-taare/FzkCcDhgX18,https://c.saavncdn.com/569/Yes-Boss-Hindi-1999-20220205211027-150x150.jpg,https://aac.saavncdn.com/569/ac865b63fbb371f9a8f2e73bf905673f_320.mp4,0898lqIxzKWzUZxb5zT7C9,0.137,0.677,289373,0.444,1.31e-06,7,0.113,-14.141,1,0.0456,91.798,4,0.613
qkZzc8XL,Zindagi Ki Talash Mein,352,Kumar Sanu,hindi,https://www.jiosaavn.com/song/zindagi-ki-talash-mein/AQMxSxcIb38,https://c.saavncdn.com/051/Saathi-Hindi-1991-150x150.jpg,https://aac.saavncdn.com/051/3d7d07792bac286f7bf96d87d5698c6d_320.mp4,1LTB4N42BhfgawbUZsUlMw,0.874,0.337,351640,0.515,0.0222,7,0.144,-11.313,0,0.0344,130.195,4,0.51
WoHVk-5b,Teri Mohabbat Meri Jawani,374,"Salma Agha, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/teri-mohabbat-meri-jawani/JwcjZx8dAlE,https://c.saavncdn.com/391/Pati-Patni-Aur-Tawaif-Hindi-1989-20230124185731-150x150.jpg,https://aac.saavncdn.com/391/946e12f6b6f1418efdc27b3f4a3b4d65_320.mp4,6Thor7M5sVt93N8sXfOTEj,0.693,0.466,377053,0.605,1.03e-05,1,0.0886,-9.029,1,0.0297,100.034,4,0.74
msL8QpPl,Ho Nahi Sakta,463,Udit Narayan,hindi,https://www.jiosaavn.com/song/ho-nahi-sakta/HRsnCSVAZ18,https://c.saavncdn.com/729/Diljale-Hindi-1996-500x500.jpg,https://aac.saavncdn.com/729/89ef17baa615a4d4b9b5c31455cd982d_320.mp4,6QtiLNxw9Au44ZL2ZPjlei,0.875,0.568,205905,0.517,0.0,11,0.0852,-9.43,1,0.0457,80.004,4,0.365
sCH8CdBJ,Aaj Phir Unka Samana,326,Jagjit Singh,hindi,https://www.jiosaavn.com/song/aaj-phir-unka-samana/AysjCTdUdXk,https://c.saavncdn.com/329/Love-Is-Blind-1997-150x150.jpg,https://aac.saavncdn.com/329/3b7e087f66de252c7abeef76f29f0ce2_320.mp4,7xenwQj22qaqNuqNdpNY7Q,0.383,0.617,325747,0.324,0.00983,5,0.117,-15.367,1,0.0308,168.219,4,0.555
Vi0QfCPi,Mere Mehboob Meri Jane (Happy),310,"Kumar Sanu, Sadhana Sargam",hindi,https://www.jiosaavn.com/song/mere-mehboob-meri-jane-happy/JgFbYBJzZ1o,https://c.saavncdn.com/680/Paayal-Hindi-1992-150x150.jpg,False,1P9SDn0vwBjqsOgPy9IPwV,0.156,0.703,241132,0.578,1.22e-06,11,0.437,-6.314,0,0.0285,105.933,4,0.562
71CAkCNu,Dil Hoom Hoom Kare (Female Version),235,"Bhupen Hazarika, Lata Mangeshkar",hindi,https://www.jiosaavn.com/song/dil-hoom-hoom-kare-female-version/R1kocB9zeUY,https://c.saavncdn.com/674/Rudaali-Hindi-2016-150x150.jpg,https://aac.saavncdn.com/674/261f34a2d56da3692d24f16fdced0736_320.mp4,5A3tZCjNhmqtmNUNbjOZeL,0.928,0.544,235493,0.413,0.00209,6,0.128,-7.188,1,0.0258,99.789,4,0.35
2iCWU3GK,Yeh Shaan Tiranga,189,"Laxmikant - Pyarelal, Mohammed Aziz",hindi,https://www.jiosaavn.com/song/yeh-shaan-tiranga/QgEoZiEDcHg,https://c.saavncdn.com/blob/257/Tirangaa-Hindi-1993-20220620183009-150x150.jpg,https://aac.saavncdn.com/257/372667a2dfba643a9953c08f3e1b336c_320.mp4,3whJtjKeT1kk3lO60QEtqc,0.747,0.263,182346,0.598,6.78e-05,5,0.161,-10.516,1,0.0993,140.64,4,0.22
bHBWSxFt,Yeh Dil Ye Pagal Dil,366,"Kumar Sanu, Alka Yagnik",hindi,https://www.jiosaavn.com/song/yeh-dil-ye-pagal-dil/EiApZidIcUc,https://c.saavncdn.com/216/Mafia-1996-150x150.jpg,https://aac.saavncdn.com/216/37b0036548213776fd45c01f8651d8c0_320.mp4,6guzhZXcxtyOT13nwXZ3up,0.947,0.571,412040,0.41,0.0149,4,0.376,-13.696,0,0.0315,99.55,4,0.669
EYRofJO9,"Chhoti Si Aasha (Version, 1)",297,"A.R. Rahman, Minmini",hindi,https://www.jiosaavn.com/song/chhoti-si-aasha-version-1/NTE5XhJ6eAo,https://c.saavncdn.com/136/Roja-Hindi-1994-20200901120054-150x150.jpg,https://aac.saavncdn.com/136/36c5f9bd9c967bd2d6a5d35f2434b658_320.mp4,47U38LbRLzE76b6QOPZYtu,0.128,0.639,297347,0.245,4.69e-06,2,0.1,-15.25,1,0.0479,172.05,4,0.524
C_ij8esc,Dil Diwana,378,"Anuradha Paudwal, Kumar Sanu",hindi,https://www.jiosaavn.com/song/dil-diwana/MzcCW0xVRFA,https://c.saavncdn.com/332/Daag-The-Fire-Hindi-1998-20180406-150x150.jpg,https://aac.saavncdn.com/332/179afdeeb4455883aed4a18ce4696ccd_320.mp4,16ceFFh1kTZVnKO1l4UlOr,0.823,0.512,306227,0.602,1.94e-05,1,0.0704,-7.06,1,0.0414,140.695,4,0.595
